user_id,username,nickname,bio,join_date,profile_pic_url,geo_location,num_followers,num_following,is_verified,"is_private
"
1.32583E+18,Thomas Lefebvre,ThomasL34184547,NULL,09-11-2020 15:55,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,51,0,26,FALSE,"False'
"
1.31352E+18,MINIFY x3 @twitch,MinifyX3,M\xc3\xb6chte euch supporten x3 lasst ein Hallo da :),06-10-2020 16:58,http://pbs.twimg.com/profile_images/1313536584843755520/oZBTuxig_normal.jpg,9,1001,0,FALSE,"False'
"
856183543,Ginzou,m7mdness,SH- SHOGUN KAYO?!,01-10-2012 10:44,http://pbs.twimg.com/profile_images/1277898955964194816/4VNCvTjj_normal.jpg,85,274,300,FALSE,"False'
"
1659410040,MarianTheMad,xMarian245x,"Hey guys, 20, I\'m Xbox gamer, Star Wars & Marvel Fan, be creative, be honest, be positive. Brain is the most important treasure you need to solve any problems.",10-08-2013 06:32,http://pbs.twimg.com/profile_images/1322795308183621632/rQQbEsY7_normal.jpg,43,3544,1927,FALSE,"False'
"
1.18156E+18,Streamer Support @follow,germantwitchSUP,Push f\xc3\xbcr kleine Streamer! \xe2\x99\xa5\xef\xb8\x8f \n\xf0\x9f\x91\x89 ein Projekt von:  @FreezaTwitch,08-10-2019 13:04,http://pbs.twimg.com/profile_images/1202396487650611200/3R021fuK_normal.jpg,75,4769,1,FALSE,"False'
"
9.01205E+17,Oscar,WhiteBoy692,NULL,25-08-2017 22:10,http://pbs.twimg.com/profile_images/1271154983069782016/Ch3JbLCf_normal.jpg,167,9,69,FALSE,"False'
"
81668187,Kat \xf0\x9f\x91\xbd\xf0\x9f\x98\xba,martiankat,Grey Jedi | she/they | I \xf0\x9f\x92\x9a good stories & corny jokes |Overlord of the @RPBrigade | #PlusSizeGeek #Over40Gamer | \xf0\x9f\x93\xa7: martiankat@outlook.com| $martiankat,11-10-2009 19:37,http://pbs.twimg.com/profile_images/1322914866445774849/_O8kw1Nb_normal.jpg,51,2079,795,FALSE,"False'
"
18158087,Gerrit Jordaan,GerritJordaan,Photographer | Graphic Designer | Artist\n\nMainly talking about video games.\n\nBuy me a Koffee? https://t.co/eGKp7ARkdj,16-12-2008 07:01,http://pbs.twimg.com/profile_images/1318438973816119297/lkip5Wpe_normal.jpg,23,169,65,FALSE,"False'
"
1.13185E+18,Cyberpunk 2077 France,CyberpunkFR,Communaut\xc3\xa9 FR de #Cyberpunk2077. Toute l\xe2\x80\x99actu Cyberpunk 2077 et bien plus ! Non-affili\xc3\xa9 avec CD Projekt,24-05-2019 09:03,http://pbs.twimg.com/profile_images/1137821128842457089/NN-ZJisn_normal.jpg,92,5948,4,FALSE,"False'
"
1.32991E+18,Mlg Concours,gerarmenvussa1,Mio mia miou,20-11-2020 21:59,http://pbs.twimg.com/profile_images/1333075226800873480/j-uMdqII_normal.jpg,40,5,121,FALSE,"False'
"
1.19619E+18,Juan Pablo,JuanPab57285583,NULL,17-11-2019 22:03,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,118,10,87,FALSE,"False'
"
3163236750,Jimmy Radical,UltraRadicalGmr,Do you like Gaming videos? Then you\xe2\x80\x99re in the right place! Check out my channel and don\xe2\x80\x99t forget to subscribe! \xf0\x9f\x91\x87\xf0\x9f\x91\x87,19-04-2015 04:01,http://pbs.twimg.com/profile_images/1251032361476804610/3wdEq0Yp_normal.jpg,34,290,1106,FALSE,"False'
"
1635128754,Bl4ckSh33p-Soft,Bl4ckSh33pSoft,"\xf0\x9f\x87\xa9\xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 Independent developer of apps and games for #PC, #Xbox One and #Android // Posts by @Bl4ckSh33p // #gamedev #indiedev \xf0\x9f\x90\x91",31-07-2013 10:33,http://pbs.twimg.com/profile_images/933067371106983936/LyUR3YXX_normal.jpg,84,377,1705,FALSE,"False'
"
2842507885,Ted Burris,kkpth6,NULL,06-10-2014 15:31,http://pbs.twimg.com/profile_images/527489697254100994/7S-rdbxg_normal.jpeg,179,17,325,FALSE,"False'
"
4277935954,Blacky The D,BlackiZeD1,Vous aurez ici du contenu vari\xc3\xa9 entre #YuGiOh! #Jeuxvid\xc3\xa9os et autres passe temps. Je souhaite juste que vous et moi: on s\'\xc3\xa9clate\xf0\x9f\x98\x8e!,25-11-2015 20:11,http://pbs.twimg.com/profile_images/669611148728254464/x8gum8R7_normal.jpg,29,20,22,FALSE,"False'
"
2455781876,pricks,bulablablu,NULL,21-04-2014 01:26,http://pbs.twimg.com/profile_images/1230067823382290433/s0XvknxL_normal.jpg,157,20,74,FALSE,"False'
"
128489901,Sylvie Bock,sylviou17,NULL,01-04-2010 08:11,http://pbs.twimg.com/profile_images/2214782917/avatar1068_normal.jpg,44,88,1037,FALSE,"False'
"
258238151,Tyson Falconer,Mostwanted026,"Im back after a couple years off , New to streaming and still learning , find me on twitch , main games are Warzone and ufc 4 on PS4",27-02-2011 07:38,http://pbs.twimg.com/profile_images/1317438298395185154/Nm4s3id2_normal.jpg,52,27,477,FALSE,"False'
"
1.2222E+18,Forbiddenlemons,Forbiddenlemons,\xf0\x9f\x8e\xa5 #FBgg \xf0\x9f\x8e\xae,28-01-2020 17:00,http://pbs.twimg.com/profile_images/1328697594059628546/DL6wBWsJ_normal.jpg,26,1079,583,FALSE,"False'
"
3279405948,Country Bumpkin,AdenMorandi,smh,14-07-2015 10:19,http://pbs.twimg.com/profile_images/1074782430530138112/vCaFCWMB_normal.jpg,55,113,178,FALSE,"False'
"
3123699243,DAVID,officialdavid21,To Be Dead is to Dream Forever\xf0\x9f\x8c\x88,28-03-2015 12:59,http://pbs.twimg.com/profile_images/1307790987729809410/3mwue1Re_normal.jpg,172,3034,30,FALSE,"False'
"
1.33026E+18,Justiniusderzweite,Justiniusderzw1,NULL,21-11-2020 21:10,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,116,0,20,FALSE,"False'
"
9.34874E+17,Louis Paris,_LouisParis_,don\xe2\x80\x99t have anything to write for a bio,26-11-2017 20:00,http://pbs.twimg.com/profile_images/1075334247320379392/plU2NJ81_normal.jpg,156,24,949,FALSE,"False'
"
1.31534E+18,garcia;,garciaaa44,tranquilo e calmo,11-10-2020 17:29,http://pbs.twimg.com/profile_images/1333189659153887232/1YdRQNeE_normal.jpg,178,66,71,FALSE,"False'
"
1.27617E+18,\xf0\x9f\xa4\x96\xf0\x9f\x92\xa3\xd0\xa4\xd0\xb0\xd0\xbd\xd0\xb0\xd1\x82 \xd0\x9b\xd0\xbe\xd1\x80\xd0\xb4\xd0\xb0 \xd0\x94\xd0\xbe\xd0\xbc\xd0\xb8\xd0\xbd\xd0\xb0\xd1\x82\xd0\xbe\xd1\x80\xd0\xb0\xf0\x9f\x91\x91\xf0\x9f\x91\xbd,net_slova_netu,"\xd0\x92\xd1\x81\xd0\xb5 \xd0\xbb\xd1\x8e\xd0\xb4\xd0\xb8 \xd1\x85\xd0\xbe\xd1\x82\xd1\x8f\xd1\x82 \xd1\x87\xd1\x82\xd0\xbe\xd0\xb1\xd1\x8b \xd0\xb2\xd1\x81\xd1\x91 \xd0\xb1\xd1\x8b\xd0\xbb\xd0\xbe \xd0\xbf\xd0\xbe \xd0\xb8\xd1\x85\xd0\xbd\xd0\xb5\xd0\xbc\xd1\x83, \xd0\xbd\xd0\xbe \xd0\xbf\xd0\xbe \xd0\xb8\xd1\x85\xd0\xbd\xd0\xb5\xd0\xbc\xd1\x83 \xd0\xbd\xd0\xb5 \xd0\xb1\xd1\x83\xd0\xb4\xd0\xb5\xd1\x82, \xd0\xbf\xd0\xbe\xd1\x82\xd0\xbe\xd0\xbc\xd1\x83 \xd1\x87\xd1\x82\xd0\xbe \xd0\xbd\xd0\xb5\xd1\x82 \xd1\x82\xd0\xb0\xd0\xba\xd0\xbe\xd0\xb3\xd0\xbe \xd1\x81\xd0\xbb\xd0\xbe\xd0\xb2\xd0\xb0\n\xd0\x96\xd0\xb5\xd0\xbd\xd0\xb0 \xf0\x9f\xa5\xba\xf0\x9f\x8d\xb0: @Im_Not_A_Loser_",25-06-2020 14:48,http://pbs.twimg.com/profile_images/1332253332145123329/5EzR0Wtn_normal.jpg,56,353,972,FALSE,"False'
"
1.03173E+18,\xf0\x9f\x90\x89KAIEN\xf0\x9f\x90\xba #SaveDaredevil,WOLF__KAIEN,I\'M ONE OF THE FORCE AND THE FORCE IS WITH ME |\n\xe2\x80\x8e#SaveDaredevil | I Wait...And I Wait...And i Wait,21-08-2018 02:43,http://pbs.twimg.com/profile_images/1328091605551734785/TtsxsMWX_normal.jpg,211,827,1198,FALSE,"False'
"
1.00294E+18,\xd9\x81\xd8\xa7\xd8\xb1\xd8\xb3,faris199819,NULL,02-06-2018 15:33,http://pbs.twimg.com/profile_images/1123058343340314624/SHpTTL-4_normal.jpg,194,33,94,FALSE,"False'
"
1682496764,juanb33,JuanBRob,"gamer, ketchup enthusiast, twitch addict, youtube fanatic, just plain bad #$& FOLLOW ME on Twitter* juanb33 / Instagram* juanb33 / *Twitch juanb33",19-08-2013 06:05,http://pbs.twimg.com/profile_images/557263422279020544/OYeexICa_normal.jpeg,111,3829,108,FALSE,"False'
"
1.14532E+18,ShubCraft,ShubCraft,"Streamer aus NRW, ohne Genrebindung.\nGerne Horror, Story, Indie, Nintendo Stuff und alles was die Community m\xc3\xb6chte. Ihr bestimmt mit. Bei allem!",30-06-2019 12:57,http://pbs.twimg.com/profile_images/1322490066288205824/5UKxPqxZ_normal.jpg,72,10,12,FALSE,"False'
"
8.30814E+17,\xe3\x80\xbd\xef\xb8\x8fGarrett Sage\xe3\x80\xbd\xef\xb8\x8f,immersivegs,\xf0\x9f\x90\xbeGBHS\xf0\x9f\x90\xbe #BidenHarris @BarstoolUofM,12-02-2017 16:19,http://pbs.twimg.com/profile_images/1327687616364507138/IIJZ045g_normal.jpg,142,118,1158,FALSE,"False'
"
7.81392E+17,Enguerran,EnguerranZuc,NULL,29-09-2016 07:16,http://pbs.twimg.com/profile_images/840278797467414528/5oaZe9He_normal.jpg,66,10,112,FALSE,"False'
"
1.31745E+18,Maria,Maria07351854,"No lo se, esa pregunta siempre me la hago",17-10-2020 13:12,http://pbs.twimg.com/profile_images/1317454223106314241/E89zSTqd_normal.jpg,184,1,49,FALSE,"False'
"
2584392282,HipHopGeek86 aka Nintenbro,HipHopGeek86,"Friend Code:SW-4668-0999-2568 Avid Nintendo fan, comic book collector. TMNT Nerd. DC COMICS FAN, Zack Snyder supporter.  Star Wars Fanatic Rebel Commander",23-06-2014 18:26,http://pbs.twimg.com/profile_images/698901605849001984/p0hqKQUN_normal.jpg,184,1411,3359,FALSE,"False'
"
1448899764,\xf0\x9f\x8e\xaeNichcago\xf0\x9f\x8e\xae,42Diot,Hello sa Joue sur \xf0\x9f\x8e\xae #PS4 #PSVita #PS3 #Switch #XboxOne #TrophyHunter Partenariat avec personne \xf0\x9f\x98\xad contact nichcago@gmail.com,22-05-2013 13:15,http://pbs.twimg.com/profile_images/1326145871432519682/o3-3q_H8_normal.jpg,44,1041,671,FALSE,"False'
"
9.76108E+17,Trippy P,TrippyP_SE,"Gaming, Reactions, and more to come\xf0\x9f\x96\xa5. Hit that subscribe button to join the movement\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8 TrippyGang TrippyGang TrippyGang\xf0\x9f\x8e\x92 #ROADTO100K \xf0\x9f\x9a\x80",20-03-2018 14:47,http://pbs.twimg.com/profile_images/1315109028599652353/F18ycw5R_normal.jpg,51,2077,2129,FALSE,"False'
"
4886787783,Aindrea,zertroso,"he/she/they/-\xcc\xb4\xcc\x9a\xcc\x9d\xcc\xab:\xcc\xb6\xcc\x8c\xcc\x82\xcc\xab\xcc\x97\'\xcc\xb8\xcd\x92\xcc\x8a\xcd\x89.\xcc\xb7\xcd\x8b\xcc\x88\xcd\x85\xcc\x9f,\xcc\xb5\xcc\xbf\xcc\xb9\xcd\x89\'\xcc\xb6\xcc\x86\xcd\x9c\xcc\x9c.\xcc\xb7\xcc\x95\xcd\x89\xcc\x96/\xcc\xb4\xcc\xbe\xcc\xbb\n\nSteam: https://t.co/Q0CA7McEZq",08-02-2016 05:08,http://pbs.twimg.com/profile_images/1331622448178081794/NmK8Ln54_normal.jpg,79,310,1184,FALSE,"False'
"
1.33269E+18,ashes,ubbelodbrok,@ragnarrlodbrok suspendu provisoirement follow,28-11-2020 13:59,http://pbs.twimg.com/profile_images/1333109584513392641/IAFr5cD0_normal.jpg,64,38,68,FALSE,"False'
"
1495502924,Shawy86,Shawy861,"Gamer, Streamer, Bearded chubby bloke",09-06-2013 12:38,http://pbs.twimg.com/profile_images/1255618360777347078/Gorb13pa_normal.jpg,4,143,604,FALSE,"False'
"
96716061,Thaddeus Prime \xf0\x9f\xa4\x9c\xf0\x9f\x92\xa5\xf0\x9f\xa4\x9b,thaddeusPrime,"Father, bearded-gamer, sarcasm as 1st language, GIF not JIF, bringer of shenanigans, & love me some Jesus. Co-host of @mulehorngaming podcast",14-12-2009 07:29,http://pbs.twimg.com/profile_images/1032313437278224384/54om_8pd_normal.jpg,207,2600,2132,FALSE,"False'
"
7.31795E+17,Veronika,vercinesnova,NULL,15-05-2016 10:35,http://pbs.twimg.com/profile_images/731796036948234244/iZn3Z71V_normal.jpg,43,29,41,FALSE,"False'
"
1009147154,Lewis Falconer,thelewis1997,23,13-12-2012 16:06,http://pbs.twimg.com/profile_images/1292959066625646592/pAjf2sog_normal.jpg,168,272,720,FALSE,"False'
"
110201200,Yago,Yagowsup,alguem que nao aprende,31-01-2010 18:25,http://pbs.twimg.com/profile_images/1322912660413992961/jc7MCOxW_normal.jpg,9,84,179,FALSE,"False'
"
200174809,J PILLER$,j_pillers,YouTube #Jpboxgamer\xf0\x9f\x93\xb2\xf0\x9f\x92\xbb \xf0\x9f\x96\xa5 \xf0\x9f\x8e\xae \xf0\x9f\x87\xac\xf0\x9f\x87\xa7,08-10-2010 16:42,http://pbs.twimg.com/profile_images/1323302172801589250/r3JM1Jdz_normal.jpg,114,248,380,FALSE,"False'
"
1.01437E+18,ID a n t e xT,IDantexT,\xc2\xa1Me gusta ver anime y jugar videojuegos! Devil May Cry es mi saga favorita! mi gamertag en xbox es: ID a n t e xT! \xf0\x9f\xa4\x98\xf0\x9f\x8d\x95\xf0\x9f\x94\xa5,04-07-2018 05:00,http://pbs.twimg.com/profile_images/1332546659776163840/f_zgFEM8_normal.jpg,42,22,346,FALSE,"False'
"
27409670,Dan McLaughlin,McGloogly,"Co-founder, writer and podcaster for @gridirongents & @2mtooh. All opinions are barely thought out and often irrelevant",29-03-2009 10:57,http://pbs.twimg.com/profile_images/1240961643917586435/vcVPhir8_normal.jpg,79,588,1405,FALSE,"False'
"
1573692625,zeromaxer,maxnutley,yo yo how\'s it going?,06-07-2013 21:15,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,173,13,50,FALSE,"False'
"
8.94699E+17,OLDE\xe2\x9d\x8cENGLISH,OLDExENGLISH_49,"Gamer, Father, 49ers, Ass lover, Anime\n\nPSN: OLDExENGLISH\nhttps://t.co/PFwIw7ELTi",07-08-2017 23:16,http://pbs.twimg.com/profile_images/1323614484611489793/nVbQqXt4_normal.jpg,127,1250,1956,FALSE,"False'
"
335865345,Migel OG,Migel_OG,"Movie fan, fanfiction author and videoclip maker. #TeamRaza",15-07-2011 11:10,http://pbs.twimg.com/profile_images/805030599237009408/8xuERM8U_normal.jpg,105,106,177,FALSE,"False'
"
146962486,vincent hernandez,GayChromatican,#Tattoo #Ink #Dance. #Fashion. #gym #fitness #crossfit #gay #muscle #ladygaga #costume #fashion #monster #gaga,22-05-2010 20:45,http://pbs.twimg.com/profile_images/1324433143542226952/eCucdJrz_normal.jpg,102,497,1046,FALSE,"False'
"
56008081,matthew bagnall,MattBagnall,"HEY! im matt I live in Calgary Canada, im a aspiring actor. Im going to try and be on here ALOT more then i am now, so FOLLOW!!",12-07-2009 03:35,http://pbs.twimg.com/profile_images/752213531022331905/rBO2xmaR_normal.jpg,192,170,474,FALSE,"False'
"
18167592,Diego Cobain,Diego_Cobain,Que tal brothers and sisters! Su amigo Diego Cobain los saluda e invita a revisar la mejor tecnolog\xc3\xada y videojuegos en nuestro canal de Youtube.,16-12-2008 17:52,http://pbs.twimg.com/profile_images/1025501769336594436/6LeGSheR_normal.jpg,184,333,484,FALSE,"False'
"
1.05507E+18,\xec\xb1\xb0\xed\x86\xa0\xec\x8b\x9c,SpinGlasses,"\xec\x9c\xa0\xec\x9a\xb0\xeb\xa8\xb8 + \xec\x9e\xa1\xeb\x8b\xb4 \xec\x9a\xa9 \xea\xb3\x84\xec\xa0\x95. \xe3\x80\x8a\xeb\xac\xb4\xeb\xa9\x98\xed\x8c\x94\xec\x9d\x80 \xec\xa0\x95\xec\xa4\x91\xed\x9e\x88 \xec\x82\xac\xec\x96\x91\xed\x95\x98\xea\xb2\xa0\xec\x8a\xb5\xeb\x8b\x88\xeb\x8b\xa4...\xe3\x80\x8b  \n\xea\xb4\x80\xec\x8b\xac\xec\x82\xac; \xec\x95\xa0\xeb\x8b\x88, \xec\xbd\x94\xec\x8a\xa4\xed\x94\x84\xeb\xa0\x88 \xeb\xb0\x8f \xec\x86\x8c\xed\x92\x88, \xed\x8d\xbc\xec\x8a\x88\xed\x8a\xb8, \xeb\xb1\x85\xeb\x93\x9c\xeb\xa6\xbc, \xeb\x9d\xbc\xec\x8a\xa4\xed\x8a\xb8 \xec\x98\xa4\xeb\xa6\xac\xec\xa7\x84, \xed\x94\x84\xeb\xa6\xac\xec\xbd\x94\xeb\x84\xa4 \xeb\x93\xb1\xeb\x93\xb1",24-10-2018 12:17,http://pbs.twimg.com/profile_images/1240386456348065792/JwHbQiZt_normal.jpg,198,57,264,FALSE,"False'
"
1.04645E+18,RUBY,RUBY22675866,NULL,30-09-2018 17:25,http://pbs.twimg.com/profile_images/1331912096183951360/RbLkAwqz_normal.jpg,116,27,249,FALSE,"False'
"
2740851099,Cannibal Souls \xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88,MatthwDayton,"Artist. Entrepreneur. Bilingual. No religion. Gay. I \xe2\x9d\xa4 comics, cars, vidgames. Post my art & workout progress pics. Lara Croft is our queen.\nInsta: MatthwDayt",12-08-2014 15:11,http://pbs.twimg.com/profile_images/1322732242414661632/Paa6fxv3_normal.jpg,162,7570,3446,FALSE,"False'
"
2177551723,FreakLevel3000 \xf0\x9f\x90\xa7 \xf0\x9f\x8f\xb4,FreakLevel3000,"Relativ Liberal ipsum dolor it amet, irgdw mit Kultur & Medien, sed diam nonumy eirmod tempor invidunt ut labore et dolore magna aliquyam erat, se dia voluptua.",06-11-2013 07:05,http://pbs.twimg.com/profile_images/1325538686860218368/Wm6cuy8Y_normal.jpg,43,163,788,FALSE,"False'
"
7.64569E+17,Patriot \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 Mask Off,SpaceWizardHD,Waiting for Cyberpunk 2077,13-08-2016 21:06,http://pbs.twimg.com/profile_images/1272680857040453635/76H6-gsm_normal.jpg,48,15,309,FALSE,"False'
"
27190419,SenjutsuSage,SenninSage,NULL,28-03-2009 06:16,http://pbs.twimg.com/profile_images/424865040689156097/9fBptKEt_normal.jpeg,219,973,887,FALSE,"False'
"
1.06828E+18,\xf0\x9f\x95\xb7\xe2\x9c\xa8,ROBOTKAO,visual artist @teamsynergy,29-11-2018 23:15,http://pbs.twimg.com/profile_images/1332058847893196800/SpF3MNor_normal.png,37,2688,387,FALSE,"False'
"
9.72877E+17,\xec\x9d\xb4\xec\x82\xac\xeb\xac\xb4,ssamu3006,NULL,11-03-2018 16:49,http://pbs.twimg.com/profile_images/1175373362303913990/xt8ddaF0_normal.jpg,90,9,725,FALSE,"False'
"
2600630148,Mira \xf0\x9f\x87\xaa\xf0\x9f\x87\xb8,MiraOhMira_,R6S player since Y1S1 - Black Ice \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nXbox - E3N Xl\n,02-07-2014 23:41,http://pbs.twimg.com/profile_images/1231832859591135235/tnq3yXZn_normal.jpg,73,73,126,FALSE,"False'
"
4861623748,lukedonnigan,lukedonniganx,love TV show films Xbox and Ps4 and pc games andNintendo/Lego and books love Yankee candles love family guy i love tech all things tech I am 100% samsung fanboy,29-01-2016 21:04,http://pbs.twimg.com/profile_images/1314312975382188033/jWRDdBxQ_normal.jpg,80,37,450,FALSE,"False'
"
234519861,Real Gamer\xe2\x84\xa2,eyyohbee,AOB || He/Him || Work @RavenSoftware || Streamer @Twitch || Podcaster @fromtheshelfpod || Vox @ghostkeyband || eyyohbeeontwitch@gmail.com || Opinions are mine.,05-01-2011 21:27,http://pbs.twimg.com/profile_images/835026960027947008/GGwsx3z9_normal.jpg,199,2439,629,TRUE,"False'
"
1.0548E+18,Kerald,ChefertheCooker,I mostly retweet gaming related shit,23-10-2018 18:09,http://pbs.twimg.com/profile_images/1332760681049968640/VC-tnMWg_normal.jpg,98,50,452,FALSE,"False'
"
9.47975E+17,poer,poershitmerde,3\xc3\xa8me empereur des BV.,01-01-2018 23:37,http://pbs.twimg.com/profile_images/1323703676549107712/hg0fJMqq_normal.jpg,117,66,871,FALSE,"False'
"
111258200,\xe6\xa5\xaf\xe9\x87\x8e\xe6\x81\x92\xe9\x9b\xaa,TatenoKousetsu,"\xe7\xbf\xbb\xe8\xa8\xb3\xe5\xae\xb6\xe3\x80\x81\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0\xe3\x83\x87\xe3\x82\xb6\xe3\x82\xa4\xe3\x83\x8a\xe3\x83\xbc\xe3\x80\x82TRPG\xe9\x96\xa2\xe4\xbf\x82\xe3\x82\x92\xe3\x83\xa1\xe3\x82\xa4\xe3\x83\xb3\xe3\x81\xab\xe4\xbb\x95\xe4\xba\x8b\xe3\x81\x97\xe3\x81\xa6\xe3\x81\xbe\xe3\x81\x99\xef\xbc\x88D&D\xe3\x80\x81\xe3\x83\x88\xe3\x83\xac\xe3\x82\xa4\xe3\x83\xab\xe3\x83\xbb\xe3\x82\xaa\xe3\x83\x96\xe3\x83\xbb\xe3\x82\xaf\xe3\x83\x88\xe3\x82\xa5\xe3\x83\xab\xe3\x83\xbc\xe3\x80\x81\xe3\x82\xb5\xe3\x82\xa4\xe3\x83\x90\xe3\x83\xbc\xe3\x83\x91\xe3\x83\xb3\xe3\x82\xaf\xe3\x81\xaa\xe3\x81\xa9\xef\xbc\x89\xe3\x80\x82Tateno Kousetsu (Tateno Tsuneo), Japanese translator/game designer specializing in tabletop game.",04-02-2010 09:10,http://pbs.twimg.com/profile_images/1022965768554598400/ckc-Ss6K_normal.jpg,209,1333,1040,FALSE,"False'
"
433697321,\xf0\x9f\x8c\x8a Tommy J \xf0\x9f\x9a\x80,ResistMonsters,"#Resistance #Resist #Louisville #Kentucky Attorney. I fight against monsters. #Whistleblowers #Victims DM for Signal. Legal consultant (corporate, media).",10-12-2011 22:17,http://pbs.twimg.com/profile_images/1314283500774850560/syaJvCnR_normal.jpg,159,20910,22977,FALSE,"False'
"
1.3081E+18,PandaPowaSims,PandaPowaSims,"J\'aime jouer aux sims et soulever des trucs lourds \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x8f\x8b\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\nYoutube : Panda Powa Games\n(Machinima, letsplay, mod revues)",21-09-2020 17:29,http://pbs.twimg.com/profile_images/1308096393022787585/kYZGGLNj_normal.jpg,6,7,112,FALSE,"False'
"
74325773,\xe2\x9a\xa0\xef\xb8\x8fHaTTa\xe2\x9a\xa0\xef\xb8\x8f,HaTTa_IRL,\xe2\x9a\xa0\xef\xb8\x8f Caution Unpopular Opinions \xf0\x9f\x94\x9e | Daily Tweets | #IRL \xe2\x9a\xa0\xef\xb8\x8f | @TeamPwnage Social Media Manager | #TPwn OG \xf0\x9f\x99\x8f  | Follow @nt2game,15-09-2009 01:20,http://pbs.twimg.com/profile_images/1208596018301939712/MixuQo7a_normal.jpg,65,4545,773,FALSE,"False'
"
2202328507,Yun,mlg_Yun,"\xe6\x84\x9b \xe2\x80\xa2 My Life, My Rules",19-11-2013 02:09,http://pbs.twimg.com/profile_images/1111653934425403395/-_oK-TAc_normal.png,123,5,92,FALSE,"False'
"
7.75695E+17,Neruda,Mvstvh,Relire Bourdieu et Fanon // S\'inspirer de Pablo Neruda,13-09-2016 13:58,http://pbs.twimg.com/profile_images/1333206891720298496/bkhfZCwL_normal.jpg,75,373,197,FALSE,"False'
"
1.12071E+18,Giovanni Sprovieri #Cyberpunk2077,GiovanniSprovi2,"Tenho 16 Anos,Os Meus Games Principais Preferidos:Minecraft,Halo,Sonic,Ori,Fable,Crash,Titanfall,Quantum Break,Assasin\'s Creed e Entre Outros",23-04-2019 15:23,http://pbs.twimg.com/profile_images/1120710451447443462/GQR03uzd_normal.jpg,64,76,63,FALSE,"False'
"
1.32856E+18,nicolas,niko2077,NULL,17-11-2020 04:31,http://pbs.twimg.com/profile_images/1328560757555023873/El94g0KS_normal.jpg,119,2,41,FALSE,"False'
"
2867007262,RickiousProductions,RickiousProd,"Independent Illustration, Art and Design Studio Est.2012. Producing illustrations, art, design, 3d modelling, 3d renders, and Unity gamedev assets.",08-11-2014 07:12,http://pbs.twimg.com/profile_images/902453752711479296/wI_aQl-z_normal.jpg,54,1082,404,FALSE,"False'
"
597434345,Pav Jhita,PavJhita,NULL,02-06-2012 14:00,http://pbs.twimg.com/profile_images/1229576117763231744/E0KuvSci_normal.jpg,122,173,322,FALSE,"False'
"
1.27718E+18,CEO TT36 & Friends GmbH,tt36crew,Managing Towel Director * Oranienstreet 36 10999 Berlin,28-06-2020 09:44,http://pbs.twimg.com/profile_images/1296413416450658304/8K0RKBSm_normal.jpg,202,26,23,FALSE,"False'
"
19473526,\xf0\x9f\x92\xac Mike Y.,djmikeradio,Senior IT Consultant | Tech Guru | Xbox Ambassador | Former DJ | Founder of NXTG | @NXTGSupport | My comments do not necessarily represent any current employer.,25-01-2009 01:51,http://pbs.twimg.com/profile_images/1166742606199607296/BlAAz9VV_normal.jpg,110,500,3151,FALSE,"False'
"
1.00764E+18,Memester,saltymemies,I don\xe2\x80\x99t know if I\xe2\x80\x99ll post but if I do it\xe2\x80\x99ll probably just be my photography and retweets of random stuff I enjoy:) I have a redbubble if ya wanna check it out.,15-06-2018 15:10,http://pbs.twimg.com/profile_images/1299734444589408257/cJsT7sT__normal.jpg,90,8,126,FALSE,"False'
"
1103964883,jv ho ho ho,xRobinBlack,t\xc3\xa1 chegando o natal porra,19-01-2013 15:28,http://pbs.twimg.com/profile_images/1332439004395020290/Wy-Rchh7_normal.jpg,49,42,768,FALSE,"False'
"
4811925033,Spiderman916795,DarealBatman23,love gaming on Xbox,15-01-2016 07:31,http://pbs.twimg.com/profile_images/1321184524265492481/GXpLQj3M_normal.jpg,178,60,440,FALSE,"False'
"
